resident,invader,initial_fraction,final_fraction,generations_run,fixated,invader_won,seed
Random(p=0.6),Always Cooperate,0.7,0.0,2,True,False,24152845
Random(p=0.6),Always Cooperate,0.7,0.0,3,True,False,24152946
Random(p=0.6),Always Cooperate,0.7,0.0,2,True,False,24153047
Random(p=0.6),Always Cooperate,0.7,0.0,2,True,False,24153148
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24160226
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24160327
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24160428
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24160529
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24160630
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24160731
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24160832
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24160933
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24161034
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24161135
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24161236
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24161337
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24161438
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24161539
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24161640
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24161741
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24161842
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24161943
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24162044
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24162145
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24162246
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24162347
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24162448
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24162549
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24162650
Random(p=0.6),Always Cooperate,0.75,0.0,3,True,False,24162751
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24162852
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24162953
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24163054
Random(p=0.6),Always Cooperate,0.75,0.0,2,True,False,24163155
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24170233
Random(p=0.6),Always Cooperate,0.8,0.0,4,True,False,24170334
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24170435
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24170536
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24170637
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24170738
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24170839
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24170940
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24171041
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24171142
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24171243
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24171344
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24171445
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24171546
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24171647
Random(p=0.6),Always Cooperate,0.8,0.0,2,True,False,24171748
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24171849
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24171950
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24172051
Random(p=0.6),Always Cooperate,0.8,0.0,4,True,False,24172152
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24172253
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24172354
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24172455
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24172556
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24172657
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24172758
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24172859
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24172960
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24173061
Random(p=0.6),Always Cooperate,0.8,0.0,3,True,False,24173162
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24180240
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24180341
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24180442
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24180543
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24180644
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24180745
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24180846
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24180947
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24181048
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24181149
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24181250
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24181351
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24181452
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24181553
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24181654
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24181755
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24181856
Random(p=0.6),Always Cooperate,0.85,0.0,5,True,False,24181957
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24182058
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24182159
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24182260
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24182361
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24182462
Random(p=0.6),Always Cooperate,0.85,0.0,4,True,False,24182563
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24182664
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24182765
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24182866
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24182967
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24183068
Random(p=0.6),Always Cooperate,0.85,0.0,3,True,False,24183169
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24190247
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24190348
Random(p=0.6),Always Cooperate,0.9,0.0,5,True,False,24190449
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24190550
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24190651
Random(p=0.6),Always Cooperate,0.9,0.0,3,True,False,24190752
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24190853
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24190954
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24191055
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24191156
Random(p=0.6),Always Cooperate,0.9,0.0,5,True,False,24191257
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24191358
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24191459
Random(p=0.6),Always Cooperate,0.9,0.0,5,True,False,24191560
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24191661
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24191762
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24191863
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24191964
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192065
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192166
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192267
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192368
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192469
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192570
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192671
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192772
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192873
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24192974
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24193075
Random(p=0.6),Always Cooperate,0.9,0.0,4,True,False,24193176
Random(p=0.6),Always Cooperate,0.95,0.0,7,True,False,24200254
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24200355
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24200456
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24200557
Random(p=0.6),Always Cooperate,0.95,0.0,4,True,False,24200658
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24200759
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24200860
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24200961
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24201062
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24201163
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24201264
Random(p=0.6),Always Cooperate,0.95,0.0,7,True,False,24201365
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24201466
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24201567
Random(p=0.6),Always Cooperate,0.95,0.0,7,True,False,24201668
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24201769
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24201870
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24201971
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24202072
Random(p=0.6),Always Cooperate,0.95,0.0,7,True,False,24202173
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24202274
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24202375
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24202476
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24202577
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24202678
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24202779
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24202880
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24202981
Random(p=0.6),Always Cooperate,0.95,0.0,6,True,False,24203082
Random(p=0.6),Always Cooperate,0.95,0.0,5,True,False,24203183
Random(p=0.6),Always Defect,0.01,0.673828125,30,False,True,25000117
Random(p=0.6),Always Defect,0.01,0.798828125,30,False,True,25000218
Random(p=0.6),Always Defect,0.01,0.8134765625,30,False,True,25000319
Random(p=0.6),Always Defect,0.01,0.7412109375,30,False,True,25000420
Random(p=0.6),Always Defect,0.01,0.9208984375,30,False,True,25000521
Random(p=0.6),Always Defect,0.01,0.74609375,30,False,True,25000622
Random(p=0.6),Always Defect,0.01,0.7998046875,30,False,True,25000723
Random(p=0.6),Always Defect,0.01,0.857421875,30,False,True,25000824
Random(p=0.6),Always Defect,0.01,0.763671875,30,False,True,25000925
Random(p=0.6),Always Defect,0.01,0.7626953125,30,False,True,25001026
Random(p=0.6),Always Defect,0.01,0.8369140625,30,False,True,25001127
Random(p=0.6),Always Defect,0.01,0.76953125,30,False,True,25001228
Random(p=0.6),Always Defect,0.01,0.724609375,30,False,True,25001329
Random(p=0.6),Always Defect,0.01,0.673828125,30,False,True,25001430
Random(p=0.6),Always Defect,0.01,0.7158203125,30,False,True,25001531
Random(p=0.6),Always Defect,0.01,0.83984375,30,False,True,25001632
Random(p=0.6),Always Defect,0.01,0.7548828125,30,False,True,25001733
Random(p=0.6),Always Defect,0.01,0.8310546875,30,False,True,25001834
Random(p=0.6),Always Defect,0.01,0.681640625,30,False,True,25001935
Random(p=0.6),Always Defect,0.01,0.765625,30,False,True,25002036
Random(p=0.6),Always Defect,0.01,0.7841796875,30,False,True,25002137
Random(p=0.6),Always Defect,0.01,0.7001953125,30,False,True,25002238
Random(p=0.6),Always Defect,0.01,0.8310546875,30,False,True,25002339
Random(p=0.6),Always Defect,0.01,0.7880859375,30,False,True,25002440
Random(p=0.6),Always Defect,0.01,0.71484375,30,False,True,25002541
Random(p=0.6),Always Defect,0.01,0.748046875,30,False,True,25002642
Random(p=0.6),Always Defect,0.01,0.7236328125,30,False,True,25002743
Random(p=0.6),Always Defect,0.01,0.8271484375,30,False,True,25002844
Random(p=0.6),Always Defect,0.01,0.759765625,30,False,True,25002945
Random(p=0.6),Always Defect,0.01,0.841796875,30,False,True,25003046
Random(p=0.6),Always Defect,0.02,0.8525390625,30,False,True,25010124
Random(p=0.6),Always Defect,0.02,0.8046875,30,False,True,25010225
Random(p=0.6),Always Defect,0.02,0.7412109375,30,False,True,25010326
Random(p=0.6),Always Defect,0.02,0.8154296875,30,False,True,25010427
Random(p=0.6),Always Defect,0.02,0.751953125,30,False,True,25010528
Random(p=0.6),Always Defect,0.02,0.7802734375,30,False,True,25010629
Random(p=0.6),Always Defect,0.02,0.80859375,30,False,True,25010730
Random(p=0.6),Always Defect,0.02,0.7294921875,30,False,True,25010831
Random(p=0.6),Always Defect,0.02,0.7626953125,30,False,True,25010932
Random(p=0.6),Always Defect,0.02,0.8212890625,30,False,True,25011033
Random(p=0.6),Always Defect,0.02,0.8408203125,30,False,True,25011134
Random(p=0.6),Always Defect,0.02,0.8115234375,30,False,True,25011235
Random(p=0.6),Always Defect,0.02,0.8115234375,30,False,True,25011336
Random(p=0.6),Always Defect,0.02,0.861328125,30,False,True,25011437
Random(p=0.6),Always Defect,0.02,0.748046875,30,False,True,25011538
Random(p=0.6),Always Defect,0.02,0.7041015625,30,False,True,25011639
Random(p=0.6),Always Defect,0.02,0.72265625,30,False,True,25011740
Random(p=0.6),Always Defect,0.02,0.7080078125,30,False,True,25011841
Random(p=0.6),Always Defect,0.02,0.7724609375,30,False,True,25011942
Random(p=0.6),Always Defect,0.02,0.72265625,30,False,True,25012043
Random(p=0.6),Always Defect,0.02,0.81640625,30,False,True,25012144
Random(p=0.6),Always Defect,0.02,0.681640625,30,False,True,25012245
Random(p=0.6),Always Defect,0.02,0.7890625,30,False,True,25012346
Random(p=0.6),Always Defect,0.02,0.8310546875,30,False,True,25012447
Random(p=0.6),Always Defect,0.02,0.78515625,30,False,True,25012548
Random(p=0.6),Always Defect,0.02,0.69921875,30,False,True,25012649
Random(p=0.6),Always Defect,0.02,0.7412109375,30,False,True,25012750
Random(p=0.6),Always Defect,0.02,0.7255859375,30,False,True,25012851
Random(p=0.6),Always Defect,0.02,0.7880859375,30,False,True,25012952
Random(p=0.6),Always Defect,0.02,0.708984375,30,False,True,25013053
Random(p=0.6),Always Defect,0.05,0.7919921875,30,False,True,25020131
Random(p=0.6),Always Defect,0.05,0.8583984375,30,False,True,25020232
Random(p=0.6),Always Defect,0.05,0.8173828125,30,False,True,25020333
Random(p=0.6),Always Defect,0.05,0.7353515625,30,False,True,25020434
Random(p=0.6),Always Defect,0.05,0.7529296875,30,False,True,25020535
Random(p=0.6),Always Defect,0.05,0.775390625,30,False,True,25020636
Random(p=0.6),Always Defect,0.05,0.837890625,30,False,True,25020737
Random(p=0.6),Always Defect,0.05,0.748046875,30,False,True,25020838
Random(p=0.6),Always Defect,0.05,0.7939453125,30,False,True,25020939
Random(p=0.6),Always Defect,0.05,0.80078125,30,False,True,25021040
Random(p=0.6),Always Defect,0.05,0.8037109375,30,False,True,25021141
Random(p=0.6),Always Defect,0.05,0.8388671875,30,False,True,25021242
Random(p=0.6),Always Defect,0.05,0.828125,30,False,True,25021343
Random(p=0.6),Always Defect,0.05,0.7236328125,30,False,True,25021444
Random(p=0.6),Always Defect,0.05,0.7431640625,30,False,True,25021545
Random(p=0.6),Always Defect,0.05,0.826171875,30,False,True,25021646
Random(p=0.6),Always Defect,0.05,0.767578125,30,False,True,25021747
Random(p=0.6),Always Defect,0.05,0.8134765625,30,False,True,25021848
Random(p=0.6),Always Defect,0.05,0.7958984375,30,False,True,25021949
Random(p=0.6),Always Defect,0.05,0.77734375,30,False,True,25022050
Random(p=0.6),Always Defect,0.05,0.7900390625,30,False,True,25022151
Random(p=0.6),Always Defect,0.05,0.7666015625,30,False,True,25022252
Random(p=0.6),Always Defect,0.05,0.751953125,30,False,True,25022353
Random(p=0.6),Always Defect,0.05,0.6220703125,30,False,True,25022454
Random(p=0.6),Always Defect,0.05,0.701171875,30,False,True,25022555
Random(p=0.6),Always Defect,0.05,0.7685546875,30,False,True,25022656
Random(p=0.6),Always Defect,0.05,0.806640625,30,False,True,25022757
Random(p=0.6),Always Defect,0.05,0.76171875,30,False,True,25022858
Random(p=0.6),Always Defect,0.05,0.8115234375,30,False,True,25022959
Random(p=0.6),Always Defect,0.05,0.8212890625,30,False,True,25023060
Random(p=0.6),Always Defect,0.1,0.896484375,30,False,True,25030138
Random(p=0.6),Always Defect,0.1,0.9091796875,30,False,True,25030239
Random(p=0.6),Always Defect,0.1,0.8203125,30,False,True,25030340
Random(p=0.6),Always Defect,0.1,0.78515625,30,False,True,25030441
Random(p=0.6),Always Defect,0.1,0.9013671875,30,False,True,25030542
Random(p=0.6),Always Defect,0.1,0.8505859375,30,False,True,25030643
Random(p=0.6),Always Defect,0.1,0.734375,30,False,True,25030744
Random(p=0.6),Always Defect,0.1,0.8388671875,30,False,True,25030845
Random(p=0.6),Always Defect,0.1,0.9208984375,30,False,True,25030946
Random(p=0.6),Always Defect,0.1,0.80078125,30,False,True,25031047
Random(p=0.6),Always Defect,0.1,0.892578125,30,False,True,25031148
Random(p=0.6),Always Defect,0.1,0.7373046875,30,False,True,25031249
Random(p=0.6),Always Defect,0.1,0.8701171875,30,False,True,25031350
Random(p=0.6),Always Defect,0.1,0.90234375,30,False,True,25031451
Random(p=0.6),Always Defect,0.1,0.896484375,30,False,True,25031552
Random(p=0.6),Always Defect,0.1,0.8203125,30,False,True,25031653
Random(p=0.6),Always Defect,0.1,0.80078125,30,False,True,25031754
Random(p=0.6),Always Defect,0.1,0.8310546875,30,False,True,25031855
Random(p=0.6),Always Defect,0.1,0.8115234375,30,False,True,25031956
Random(p=0.6),Always Defect,0.1,0.8603515625,30,False,True,25032057
Random(p=0.6),Always Defect,0.1,0.931640625,30,False,True,25032158
Random(p=0.6),Always Defect,0.1,0.869140625,30,False,True,25032259
Random(p=0.6),Always Defect,0.1,0.9345703125,30,False,True,25032360
Random(p=0.6),Always Defect,0.1,0.763671875,30,False,True,25032461
Random(p=0.6),Always Defect,0.1,0.8544921875,30,False,True,25032562
Random(p=0.6),Always Defect,0.1,0.810546875,30,False,True,25032663
Random(p=0.6),Always Defect,0.1,0.8486328125,30,False,True,25032764
Random(p=0.6),Always Defect,0.1,0.779296875,30,False,True,25032865
Random(p=0.6),Always Defect,0.1,0.8388671875,30,False,True,25032966
Random(p=0.6),Always Defect,0.1,0.861328125,30,False,True,25033067
Random(p=0.6),Always Defect,0.15,0.9638671875,30,False,True,25040145
Random(p=0.6),Always Defect,0.15,0.8466796875,30,False,True,25040246
Random(p=0.6),Always Defect,0.15,0.7998046875,30,False,True,25040347
Random(p=0.6),Always Defect,0.15,0.8740234375,30,False,True,25040448
Random(p=0.6),Always Defect,0.15,0.931640625,30,False,True,25040549
Random(p=0.6),Always Defect,0.15,0.8740234375,30,False,True,25040650
Random(p=0.6),Always Defect,0.15,0.8837890625,30,False,True,25040751
Random(p=0.6),Always Defect,0.15,0.841796875,30,False,True,25040852
Random(p=0.6),Always Defect,0.15,0.869140625,30,False,True,25040953
Random(p=0.6),Always Defect,0.15,0.9130859375,30,False,True,25041054
Random(p=0.6),Always Defect,0.15,0.8544921875,30,False,True,25041155
Random(p=0.6),Always Defect,0.15,0.87890625,30,False,True,25041256
Random(p=0.6),Always Defect,0.15,0.8642578125,30,False,True,25041357
Random(p=0.6),Always Defect,0.15,0.9599609375,30,False,True,25041458
Random(p=0.6),Always Defect,0.15,0.8818359375,30,False,True,25041559
Random(p=0.6),Always Defect,0.15,0.765625,30,False,True,25041660
Random(p=0.6),Always Defect,0.15,0.9365234375,30,False,True,25041761
Random(p=0.6),Always Defect,0.15,0.814453125,30,False,True,25041862
Random(p=0.6),Always Defect,0.15,0.865234375,30,False,True,25041963
Random(p=0.6),Always Defect,0.15,0.7783203125,30,False,True,25042064
Random(p=0.6),Always Defect,0.15,0.865234375,30,False,True,25042165
Random(p=0.6),Always Defect,0.15,0.85546875,30,False,True,25042266
Random(p=0.6),Always Defect,0.15,1.0,24,True,True,25042367
Random(p=0.6),Always Defect,0.15,0.87890625,30,False,True,25042468
Random(p=0.6),Always Defect,0.15,0.8349609375,30,False,True,25042569
Random(p=0.6),Always Defect,0.15,0.94140625,30,False,True,25042670
Random(p=0.6),Always Defect,0.15,0.953125,30,False,True,25042771
Random(p=0.6),Always Defect,0.15,0.8388671875,30,False,True,25042872
Random(p=0.6),Always Defect,0.15,0.8291015625,30,False,True,25042973
Random(p=0.6),Always Defect,0.15,0.8466796875,30,False,True,25043074
Random(p=0.6),Always Defect,0.2,0.943359375,30,False,True,25050152
Random(p=0.6),Always Defect,0.2,0.890625,30,False,True,25050253
Random(p=0.6),Always Defect,0.2,0.9482421875,30,False,True,25050354
Random(p=0.6),Always Defect,0.2,0.8896484375,30,False,True,25050455
Random(p=0.6),Always Defect,0.2,0.9697265625,30,False,True,25050556
Random(p=0.6),Always Defect,0.2,0.904296875,30,False,True,25050657
Random(p=0.6),Always Defect,0.2,0.884765625,30,False,True,25050758
Random(p=0.6),Always Defect,0.2,0.9091796875,30,False,True,25050859
Random(p=0.6),Always Defect,0.2,0.8935546875,30,False,True,25050960
Random(p=0.6),Always Defect,0.2,1.0,19,True,True,25051061
Random(p=0.6),Always Defect,0.2,0.8916015625,30,False,True,25051162
Random(p=0.6),Always Defect,0.2,0.9423828125,30,False,True,25051263
Random(p=0.6),Always Defect,0.2,0.9912109375,30,False,True,25051364
Random(p=0.6),Always Defect,0.2,0.93359375,30,False,True,25051465
Random(p=0.6),Always Defect,0.2,0.9169921875,30,False,True,25051566
Random(p=0.6),Always Defect,0.2,0.9228515625,30,False,True,25051667
Random(p=0.6),Always Defect,0.2,0.8115234375,30,False,True,25051768
Random(p=0.6),Always Defect,0.2,1.0,26,True,True,25051869
Random(p=0.6),Always Defect,0.2,0.9248046875,30,False,True,25051970
Random(p=0.6),Always Defect,0.2,0.8623046875,30,False,True,25052071
Random(p=0.6),Always Defect,0.2,0.9033203125,30,False,True,25052172
Random(p=0.6),Always Defect,0.2,0.9033203125,30,False,True,25052273
Random(p=0.6),Always Defect,0.2,0.908203125,30,False,True,25052374
Random(p=0.6),Always Defect,0.2,0.9736328125,30,False,True,25052475
Random(p=0.6),Always Defect,0.2,1.0,23,True,True,25052576
Random(p=0.6),Always Defect,0.2,0.9755859375,30,False,True,25052677
Random(p=0.6),Always Defect,0.2,0.95703125,30,False,True,25052778
Random(p=0.6),Always Defect,0.2,1.0,26,True,True,25052879
Random(p=0.6),Always Defect,0.2,0.802734375,30,False,True,25052980
Random(p=0.6),Always Defect,0.2,0.927734375,30,False,True,25053081
Random(p=0.6),Always Defect,0.25,1.0,4,True,True,25060159
Random(p=0.6),Always Defect,0.25,1.0,2,True,True,25060260
Random(p=0.6),Always Defect,0.25,0.9189453125,30,False,True,25060361
Random(p=0.6),Always Defect,0.25,0.8837890625,30,False,True,25060462
Random(p=0.6),Always Defect,0.25,0.970703125,30,False,True,25060563
Random(p=0.6),Always Defect,0.25,0.8876953125,30,False,True,25060664
Random(p=0.6),Always Defect,0.25,0.93359375,30,False,True,25060765
Random(p=0.6),Always Defect,0.25,0.8701171875,30,False,True,25060866
Random(p=0.6),Always Defect,0.25,0.9755859375,30,False,True,25060967
Random(p=0.6),Always Defect,0.25,0.9619140625,30,False,True,25061068
Random(p=0.6),Always Defect,0.25,0.98046875,30,False,True,25061169
Random(p=0.6),Always Defect,0.25,1.0,8,True,True,25061270
Random(p=0.6),Always Defect,0.25,0.76953125,30,False,True,25061371
Random(p=0.6),Always Defect,0.25,0.9287109375,30,False,True,25061472
Random(p=0.6),Always Defect,0.25,0.9150390625,30,False,True,25061573
Random(p=0.6),Always Defect,0.25,0.912109375,30,False,True,25061674
Random(p=0.6),Always Defect,0.25,1.0,11,True,True,25061775
Random(p=0.6),Always Defect,0.25,0.95703125,30,False,True,25061876
Random(p=0.6),Always Defect,0.25,1.0,6,True,True,25061977
Random(p=0.6),Always Defect,0.25,1.0,5,True,True,25062078
Random(p=0.6),Always Defect,0.25,0.923828125,30,False,True,25062179
Random(p=0.6),Always Defect,0.25,1.0,13,True,True,25062280
Random(p=0.6),Always Defect,0.25,0.970703125,30,False,True,25062381
Random(p=0.6),Always Defect,0.25,1.0,15,True,True,25062482
Random(p=0.6),Always Defect,0.25,0.9169921875,30,False,True,25062583
Random(p=0.6),Always Defect,0.25,1.0,8,True,True,25062684
Random(p=0.6),Always Defect,0.25,0.970703125,30,False,True,25062785
Random(p=0.6),Always Defect,0.25,0.9443359375,30,False,True,25062886
Random(p=0.6),Always Defect,0.25,0.9453125,30,False,True,25062987
Random(p=0.6),Always Defect,0.25,0.9482421875,30,False,True,25063088
Random(p=0.6),Always Defect,0.3,0.9443359375,30,False,True,25070166
Random(p=0.6),Always Defect,0.3,0.978515625,30,False,True,25070267
Random(p=0.6),Always Defect,0.3,0.998046875,30,False,True,25070368
Random(p=0.6),Always Defect,0.3,0.9833984375,30,False,True,25070469
Random(p=0.6),Always Defect,0.3,0.9248046875,30,False,True,25070570
Random(p=0.6),Always Defect,0.3,0.955078125,30,False,True,25070671
Random(p=0.6),Always Defect,0.3,1.0,3,True,True,25070772
Random(p=0.6),Always Defect,0.3,0.974609375,30,False,True,25070873
Random(p=0.6),Always Defect,0.3,0.9482421875,30,False,True,25070974
Random(p=0.6),Always Defect,0.3,1.0,5,True,True,25071075
Random(p=0.6),Always Defect,0.3,1.0,8,True,True,25071176
Random(p=0.6),Always Defect,0.3,0.9453125,30,False,True,25071277
Random(p=0.6),Always Defect,0.3,1.0,3,True,True,25071378
Random(p=0.6),Always Defect,0.3,1.0,5,True,True,25071479
Random(p=0.6),Always Defect,0.3,1.0,3,True,True,25071580
Random(p=0.6),Always Defect,0.3,1.0,4,True,True,25071681
Random(p=0.6),Always Defect,0.3,0.88671875,30,False,True,25071782
Random(p=0.6),Always Defect,0.3,0.9716796875,30,False,True,25071883
Random(p=0.6),Always Defect,0.3,1.0,3,True,True,25071984
Random(p=0.6),Always Defect,0.3,1.0,25,True,True,25072085
Random(p=0.6),Always Defect,0.3,0.8916015625,30,False,True,25072186
Random(p=0.6),Always Defect,0.3,1.0,3,True,True,25072287
Random(p=0.6),Always Defect,0.3,0.8857421875,30,False,True,25072388
Random(p=0.6),Always Defect,0.3,1.0,3,True,True,25072489
Random(p=0.6),Always Defect,0.3,0.912109375,30,False,True,25072590
Random(p=0.6),Always Defect,0.3,0.970703125,30,False,True,25072691
Random(p=0.6),Always Defect,0.3,0.939453125,30,False,True,25072792
Random(p=0.6),Always Defect,0.3,0.978515625,30,False,True,25072893
Random(p=0.6),Always Defect,0.3,0.9697265625,30,False,True,25072994
Random(p=0.6),Always Defect,0.3,0.97265625,30,False,True,25073095
Random(p=0.6),Always Defect,0.35,1.0,2,True,True,25080173
Random(p=0.6),Always Defect,0.35,1.0,5,True,True,25080274
Random(p=0.6),Always Defect,0.35,0.9443359375,30,False,True,25080375
