resident,invader,initial_fraction,mean_final_fraction,std_final_fraction,invasion_rate,mean_generations,n_seeds
Always Cooperate,Always Defect,0.01,0.9754557291666667,0.01233328655668966,1.0,29.4,30
Always Cooperate,Always Defect,0.02,0.98291015625,0.014287604127103348,1.0,25.5,30
Always Cooperate,Always Defect,0.05,0.9888997395833333,0.010431511484761154,1.0,21.433333333333334,30
Always Cooperate,Always Defect,0.1,0.9955078125,0.006870008228942154,1.0,13.466666666666667,30
Always Cooperate,Always Defect,0.15,0.99599609375,0.005626606328201923,1.0,13.3,30
Always Cooperate,Always Defect,0.2,0.99755859375,0.004621581564288833,1.0,9.5,30
Always Cooperate,Always Defect,0.25,0.9986002604166667,0.0037924851139762546,1.0,6.333333333333333,30
Always Cooperate,Always Defect,0.3,0.99892578125,0.0033077101417245823,1.0,4.866666666666666,30
Always Cooperate,Always Defect,0.35,0.99970703125,0.0016046559301909078,1.0,2.933333333333333,30
Always Cooperate,Always Defect,0.4,0.999609375,0.002139541240254572,1.0,2.933333333333333,30
Always Cooperate,Always Defect,0.45,1.0,0.0,1.0,1.9,30
Always Cooperate,Always Defect,0.5,1.0,0.0,1.0,1.8666666666666667,30
Always Cooperate,Always Defect,0.55,1.0,0.0,1.0,1.6666666666666667,30
Always Cooperate,Always Defect,0.6,1.0,0.0,1.0,1.3666666666666667,30
Always Cooperate,Always Defect,0.65,1.0,0.0,1.0,1.1666666666666667,30
Always Cooperate,Always Defect,0.7,1.0,0.0,1.0,1.0333333333333334,30
Always Cooperate,Always Defect,0.75,1.0,0.0,1.0,1.1333333333333333,30
Always Cooperate,Always Defect,0.8,1.0,0.0,1.0,1.0,30
Always Cooperate,Always Defect,0.85,1.0,0.0,1.0,1.0,30
Always Cooperate,Always Defect,0.9,1.0,0.0,1.0,1.0,30
Always Cooperate,Always Defect,0.95,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.2),0.01,1.0,0.0,1.0,11.433333333333334,30
Always Cooperate,Random(p=0.2),0.02,1.0,0.0,1.0,8.933333333333334,30
Always Cooperate,Random(p=0.2),0.05,1.0,0.0,1.0,6.466666666666667,30
Always Cooperate,Random(p=0.2),0.1,1.0,0.0,1.0,5.2,30
Always Cooperate,Random(p=0.2),0.15,1.0,0.0,1.0,3.7,30
Always Cooperate,Random(p=0.2),0.2,1.0,0.0,1.0,3.533333333333333,30
Always Cooperate,Random(p=0.2),0.25,1.0,0.0,1.0,2.6,30
Always Cooperate,Random(p=0.2),0.3,1.0,0.0,1.0,2.1333333333333333,30
Always Cooperate,Random(p=0.2),0.35,1.0,0.0,1.0,2.066666666666667,30
Always Cooperate,Random(p=0.2),0.4,1.0,0.0,1.0,2.0,30
Always Cooperate,Random(p=0.2),0.45,1.0,0.0,1.0,1.9333333333333333,30
Always Cooperate,Random(p=0.2),0.5,1.0,0.0,1.0,2.033333333333333,30
Always Cooperate,Random(p=0.2),0.55,1.0,0.0,1.0,1.5,30
Always Cooperate,Random(p=0.2),0.6,1.0,0.0,1.0,1.2666666666666666,30
Always Cooperate,Random(p=0.2),0.65,1.0,0.0,1.0,1.1333333333333333,30
Always Cooperate,Random(p=0.2),0.7,1.0,0.0,1.0,1.0333333333333334,30
Always Cooperate,Random(p=0.2),0.75,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.2),0.8,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.2),0.85,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.2),0.9,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.2),0.95,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.4),0.01,1.0,0.0,1.0,10.333333333333334,30
Always Cooperate,Random(p=0.4),0.02,1.0,0.0,1.0,8.133333333333333,30
Always Cooperate,Random(p=0.4),0.05,1.0,0.0,1.0,5.6,30
Always Cooperate,Random(p=0.4),0.1,1.0,0.0,1.0,4.233333333333333,30
Always Cooperate,Random(p=0.4),0.15,1.0,0.0,1.0,3.566666666666667,30
Always Cooperate,Random(p=0.4),0.2,1.0,0.0,1.0,3.1,30
Always Cooperate,Random(p=0.4),0.25,1.0,0.0,1.0,2.433333333333333,30
Always Cooperate,Random(p=0.4),0.3,1.0,0.0,1.0,2.2,30
Always Cooperate,Random(p=0.4),0.35,1.0,0.0,1.0,2.066666666666667,30
Always Cooperate,Random(p=0.4),0.4,1.0,0.0,1.0,2.0,30
Always Cooperate,Random(p=0.4),0.45,1.0,0.0,1.0,1.9333333333333333,30
Always Cooperate,Random(p=0.4),0.5,1.0,0.0,1.0,1.7666666666666666,30
Always Cooperate,Random(p=0.4),0.55,1.0,0.0,1.0,1.5666666666666667,30
Always Cooperate,Random(p=0.4),0.6,1.0,0.0,1.0,1.2666666666666666,30
Always Cooperate,Random(p=0.4),0.65,1.0,0.0,1.0,1.2333333333333334,30
Always Cooperate,Random(p=0.4),0.7,1.0,0.0,1.0,1.0333333333333334,30
Always Cooperate,Random(p=0.4),0.75,1.0,0.0,1.0,1.0333333333333334,30
Always Cooperate,Random(p=0.4),0.8,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.4),0.85,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.4),0.9,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.4),0.95,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.6),0.01,1.0,0.0,1.0,10.3,30
Always Cooperate,Random(p=0.6),0.02,1.0,0.0,1.0,7.966666666666667,30
Always Cooperate,Random(p=0.6),0.05,1.0,0.0,1.0,5.4,30
Always Cooperate,Random(p=0.6),0.1,1.0,0.0,1.0,4.133333333333334,30
Always Cooperate,Random(p=0.6),0.15,1.0,0.0,1.0,3.3,30
Always Cooperate,Random(p=0.6),0.2,1.0,0.0,1.0,3.033333333333333,30
Always Cooperate,Random(p=0.6),0.25,1.0,0.0,1.0,2.7,30
Always Cooperate,Random(p=0.6),0.3,1.0,0.0,1.0,2.1333333333333333,30
Always Cooperate,Random(p=0.6),0.35,1.0,0.0,1.0,2.033333333333333,30
Always Cooperate,Random(p=0.6),0.4,1.0,0.0,1.0,2.0,30
Always Cooperate,Random(p=0.6),0.45,1.0,0.0,1.0,1.9666666666666666,30
Always Cooperate,Random(p=0.6),0.5,1.0,0.0,1.0,1.9,30
Always Cooperate,Random(p=0.6),0.55,1.0,0.0,1.0,1.8,30
Always Cooperate,Random(p=0.6),0.6,1.0,0.0,1.0,1.4,30
Always Cooperate,Random(p=0.6),0.65,1.0,0.0,1.0,1.2333333333333334,30
Always Cooperate,Random(p=0.6),0.7,1.0,0.0,1.0,1.1,30
Always Cooperate,Random(p=0.6),0.75,1.0,0.0,1.0,1.0666666666666667,30
Always Cooperate,Random(p=0.6),0.8,1.0,0.0,1.0,1.0333333333333334,30
Always Cooperate,Random(p=0.6),0.85,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.6),0.9,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.6),0.95,1.0,0.0,1.0,1.0,30
Always Cooperate,Random(p=0.8),0.01,1.0,0.0,1.0,10.533333333333333,30
Always Cooperate,Random(p=0.8),0.02,1.0,0.0,1.0,8.333333333333334,30
Always Cooperate,Random(p=0.8),0.05,1.0,0.0,1.0,5.666666666666667,30
Always Cooperate,Random(p=0.8),0.1,1.0,0.0,1.0,4.3,30
Always Cooperate,Random(p=0.8),0.15,1.0,0.0,1.0,3.5,30
Always Cooperate,Random(p=0.8),0.2,1.0,0.0,1.0,3.1,30
Always Cooperate,Random(p=0.8),0.25,1.0,0.0,1.0,2.8333333333333335,30
Always Cooperate,Random(p=0.8),0.3,1.0,0.0,1.0,2.3333333333333335,30
Always Cooperate,Random(p=0.8),0.35,1.0,0.0,1.0,2.033333333333333,30
Always Cooperate,Random(p=0.8),0.4,1.0,0.0,1.0,2.033333333333333,30
Always Cooperate,Random(p=0.8),0.45,1.0,0.0,1.0,2.033333333333333,30
Always Cooperate,Random(p=0.8),0.5,1.0,0.0,1.0,2.0,30
Always Cooperate,Random(p=0.8),0.55,1.0,0.0,1.0,1.8666666666666667,30
Always Cooperate,Random(p=0.8),0.6,1.0,0.0,1.0,1.7333333333333334,30
Always Cooperate,Random(p=0.8),0.65,1.0,0.0,1.0,1.6333333333333333,30
Always Cooperate,Random(p=0.8),0.7,1.0,0.0,1.0,1.4333333333333333,30
Always Cooperate,Random(p=0.8),0.75,1.0,0.0,1.0,1.3,30
Always Cooperate,Random(p=0.8),0.8,1.0,0.0,1.0,1.2333333333333334,30
Always Cooperate,Random(p=0.8),0.85,1.0,0.0,1.0,1.2333333333333334,30
Always Cooperate,Random(p=0.8),0.9,1.0,0.0,1.0,1.1333333333333333,30
Always Cooperate,Random(p=0.8),0.95,1.0,0.0,1.0,1.1,30
Always Cooperate,Tit-for-Tat,0.01,0.009765625,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.02,0.01953125,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.05,0.0498046875,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.1,0.099609375,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.15,0.150390625,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.2,0.2001953125,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.25,0.25,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.3,0.2998046875,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.35,0.349609375,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.4,0.400390625,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.45,0.4501953125,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.5,0.5,0.0,0.0,30.0,30
Always Cooperate,Tit-for-Tat,0.55,0.5498046875,0.0,1.0,30.0,30
Always Cooperate,Tit-for-Tat,0.6,0.599609375,0.0,1.0,30.0,30
Always Cooperate,Tit-for-Tat,0.65,0.650390625,0.0,1.0,30.0,30
Always Cooperate,Tit-for-Tat,0.7,0.7001953125,0.0,1.0,30.0,30
Always Cooperate,Tit-for-Tat,0.75,0.75,0.0,1.0,30.0,30
Always Cooperate,Tit-for-Tat,0.8,0.7998046875,0.0,1.0,30.0,30
Always Cooperate,Tit-for-Tat,0.85,0.849609375,0.0,1.0,30.0,30
Always Cooperate,Tit-for-Tat,0.9,0.900390625,0.0,1.0,30.0,30
Always Cooperate,Tit-for-Tat,0.95,0.9501953125,0.0,1.0,30.0,30
Always Defect,Always Cooperate,0.01,0.0,0.0,0.0,1.0,30
Always Defect,Always Cooperate,0.02,0.0,0.0,0.0,1.0,30
Always Defect,Always Cooperate,0.05,0.0,0.0,0.0,1.0,30
Always Defect,Always Cooperate,0.1,0.0,0.0,0.0,1.0,30
Always Defect,Always Cooperate,0.15,0.0,0.0,0.0,1.0,30
Always Defect,Always Cooperate,0.2,0.0,0.0,0.0,1.0,30
Always Defect,Always Cooperate,0.25,0.0,0.0,0.0,1.0,30
Always Defect,Always Cooperate,0.3,0.0,0.0,0.0,1.1,30
Always Defect,Always Cooperate,0.35,0.0,0.0,0.0,1.2,30
Always Defect,Always Cooperate,0.4,0.0,0.0,0.0,1.4333333333333333,30
Always Defect,Always Cooperate,0.45,0.0,0.0,0.0,1.5666666666666667,30
Always Defect,Always Cooperate,0.5,0.0,0.0,0.0,1.9,30
Always Defect,Always Cooperate,0.55,0.0,0.0,0.0,1.9,30
Always Defect,Always Cooperate,0.6,0.0,0.0,0.0,2.0,30
Always Defect,Always Cooperate,0.65,0.0,0.0,0.0,2.033333333333333,30
Always Defect,Always Cooperate,0.7,0.00087890625,0.003538282323660195,0.0,4.1,30
Always Defect,Always Cooperate,0.75,0.00107421875,0.0033077101417245684,0.0,5.3,30
Always Defect,Always Cooperate,0.8,0.006575520833333333,0.01089850428567886,0.0,13.033333333333333,30
Always Defect,Always Cooperate,0.85,0.0064453125,0.006546460926334285,0.0,18.666666666666668,30
Always Defect,Always Cooperate,0.9,0.00869140625,0.010842285639644218,0.0,17.633333333333333,30
Always Defect,Always Cooperate,0.95,0.010970052083333333,0.009580970179210177,0.0,23.133333333333333,30
Always Defect,Random(p=0.2),0.01,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.2),0.02,0.0,0.0,0.0,1.0333333333333334,30
Always Defect,Random(p=0.2),0.05,0.012174479166666667,0.06668236865460031,0.0,2.2666666666666666,30
Always Defect,Random(p=0.2),0.1,0.040201822916666664,0.1269321630088652,0.03333333333333333,4.866666666666666,30
Always Defect,Random(p=0.2),0.15,0.14270833333333333,0.21698120787805733,0.06666666666666667,12.066666666666666,30
Always Defect,Random(p=0.2),0.2,0.23723958333333334,0.22238727191542096,0.13333333333333333,18.1,30
Always Defect,Random(p=0.2),0.25,0.45234375,0.20009063114156306,0.5,28.233333333333334,30
Always Defect,Random(p=0.2),0.3,0.5064453125,0.2454214248447583,0.6333333333333333,26.7,30
Always Defect,Random(p=0.2),0.35,0.6232747395833333,0.11615607839425769,0.9,30.0,30
Always Defect,Random(p=0.2),0.4,0.6918619791666667,0.09044231033971145,0.9333333333333333,30.0,30
Always Defect,Random(p=0.2),0.45,0.71103515625,0.10557045740047681,0.9666666666666667,30.0,30
Always Defect,Random(p=0.2),0.5,0.7341796875,0.09280033780829128,0.9666666666666667,30.0,30
Always Defect,Random(p=0.2),0.55,0.7430013020833334,0.06440263588972063,1.0,30.0,30
Always Defect,Random(p=0.2),0.6,0.7570638020833333,0.07807096871045276,1.0,30.0,30
Always Defect,Random(p=0.2),0.65,0.7658528645833333,0.048367767435950226,1.0,30.0,30
Always Defect,Random(p=0.2),0.7,0.7656901041666667,0.05222551254140426,1.0,30.0,30
Always Defect,Random(p=0.2),0.75,0.7810546875,0.04218353993426875,1.0,30.0,30
Always Defect,Random(p=0.2),0.8,0.7803385416666667,0.04517222375738569,1.0,30.0,30
Always Defect,Random(p=0.2),0.85,0.7821940104166667,0.04810105457667173,1.0,30.0,30
Always Defect,Random(p=0.2),0.9,0.8137369791666667,0.03368682652271398,1.0,30.0,30
Always Defect,Random(p=0.2),0.95,0.853515625,0.03698332437266956,1.0,30.0,30
Always Defect,Random(p=0.4),0.01,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.4),0.02,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.4),0.05,0.0,0.0,0.0,1.0333333333333334,30
Always Defect,Random(p=0.4),0.1,0.0,0.0,0.0,1.2666666666666666,30
Always Defect,Random(p=0.4),0.15,0.01396484375,0.04428497356872522,0.0,4.433333333333334,30
Always Defect,Random(p=0.4),0.2,0.0025390625,0.013907018061654612,0.0,3.066666666666667,30
Always Defect,Random(p=0.4),0.25,0.04625651041666667,0.08902800765756227,0.0,8.933333333333334,30
Always Defect,Random(p=0.4),0.3,0.02822265625,0.0880597144727961,0.0,5.166666666666667,30
Always Defect,Random(p=0.4),0.35,0.06682942708333334,0.09116984935743122,0.0,13.9,30
Always Defect,Random(p=0.4),0.4,0.1060546875,0.1364051205664819,0.03333333333333333,17.633333333333333,30
Always Defect,Random(p=0.4),0.45,0.13707682291666667,0.13171714578782598,0.0,20.033333333333335,30
Always Defect,Random(p=0.4),0.5,0.16744791666666667,0.12106515945044168,0.0,23.9,30
Always Defect,Random(p=0.4),0.55,0.23108723958333333,0.1519597825790256,0.03333333333333333,25.7,30
Always Defect,Random(p=0.4),0.6,0.31031901041666665,0.16290116377627623,0.1,28.433333333333334,30
Always Defect,Random(p=0.4),0.65,0.36513671875,0.15674388833260836,0.1,27.533333333333335,30
Always Defect,Random(p=0.4),0.7,0.37799479166666666,0.11068703339105626,0.06666666666666667,30.0,30
Always Defect,Random(p=0.4),0.75,0.44072265625,0.06861681339418771,0.13333333333333333,30.0,30
Always Defect,Random(p=0.4),0.8,0.4640299479166667,0.06902295083374396,0.4,30.0,30
Always Defect,Random(p=0.4),0.85,0.48916015625,0.0334688337461272,0.43333333333333335,30.0,30
Always Defect,Random(p=0.4),0.9,0.47014973958333334,0.051953253705899906,0.3,30.0,30
Always Defect,Random(p=0.4),0.95,0.49947916666666664,0.05888528258378839,0.4666666666666667,30.0,30
Always Defect,Random(p=0.6),0.01,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.6),0.02,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.6),0.05,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.6),0.1,0.0,0.0,0.0,1.0333333333333334,30
Always Defect,Random(p=0.6),0.15,0.0,0.0,0.0,1.0666666666666667,30
Always Defect,Random(p=0.6),0.2,0.0,0.0,0.0,1.6666666666666667,30
Always Defect,Random(p=0.6),0.25,0.0,0.0,0.0,1.6,30
Always Defect,Random(p=0.6),0.3,0.0,0.0,0.0,2.5,30
Always Defect,Random(p=0.6),0.35,0.0011067708333333333,0.006062033514054572,0.0,4.2,30
Always Defect,Random(p=0.6),0.4,0.00185546875,0.010162820891209137,0.0,4.4,30
Always Defect,Random(p=0.6),0.45,0.00224609375,0.008548745488423937,0.0,4.5,30
Always Defect,Random(p=0.6),0.5,0.014290364583333333,0.02327202740582798,0.0,11.7,30
Always Defect,Random(p=0.6),0.55,0.007356770833333333,0.0204953544706678,0.0,8.533333333333333,30
Always Defect,Random(p=0.6),0.6,0.014811197916666666,0.024283843633957376,0.0,15.633333333333333,30
Always Defect,Random(p=0.6),0.65,0.016341145833333334,0.027947947433549992,0.0,14.1,30
Always Defect,Random(p=0.6),0.7,0.030045572916666666,0.03471163124123217,0.0,20.833333333333332,30
Always Defect,Random(p=0.6),0.75,0.05087890625,0.04633332268763598,0.0,25.7,30
Always Defect,Random(p=0.6),0.8,0.06572265625,0.04858719519827888,0.0,27.8,30
Always Defect,Random(p=0.6),0.85,0.12633463541666667,0.059334667281958284,0.0,30.0,30
Always Defect,Random(p=0.6),0.9,0.15830078125,0.05229939511906915,0.0,30.0,30
Always Defect,Random(p=0.6),0.95,0.19576822916666667,0.07251218157444979,0.0,30.0,30
Always Defect,Random(p=0.8),0.01,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.8),0.02,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.8),0.05,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.8),0.1,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.8),0.15,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.8),0.2,0.0,0.0,0.0,1.0666666666666667,30
Always Defect,Random(p=0.8),0.25,0.0,0.0,0.0,1.0,30
Always Defect,Random(p=0.8),0.3,0.0,0.0,0.0,1.3,30
Always Defect,Random(p=0.8),0.35,0.0,0.0,0.0,1.5333333333333334,30
Always Defect,Random(p=0.8),0.4,0.0,0.0,0.0,1.4333333333333333,30
Always Defect,Random(p=0.8),0.45,0.0,0.0,0.0,1.9666666666666666,30
Always Defect,Random(p=0.8),0.5,0.0,0.0,0.0,1.9666666666666666,30
Always Defect,Random(p=0.8),0.55,0.0,0.0,0.0,1.9333333333333333,30
Always Defect,Random(p=0.8),0.6,0.0021484375,0.006615420283449137,0.0,5.533333333333333,30
Always Defect,Random(p=0.8),0.65,0.0006510416666666666,0.003565902067090925,0.0,3.7666666666666666,30
Always Defect,Random(p=0.8),0.7,0.0013020833333333333,0.005014609554752989,0.0,4.266666666666667,30
Always Defect,Random(p=0.8),0.75,0.001953125,0.005262075683324655,0.0,9.966666666666667,30
Always Defect,Random(p=0.8),0.8,0.005338541666666667,0.010419682910112384,0.0,13.633333333333333,30
Always Defect,Random(p=0.8),0.85,0.012076822916666667,0.016998888837030456,0.0,19.7,30
Always Defect,Random(p=0.8),0.9,0.03681640625,0.022846568332287757,0.0,29.066666666666666,30
Always Defect,Random(p=0.8),0.95,0.03763020833333333,0.025157371763425394,0.0,29.833333333333332,30
Always Defect,Tit-for-Tat,0.01,0.0,0.0,0.0,1.0,30
Always Defect,Tit-for-Tat,0.02,0.06666666666666667,0.2537081317024625,0.06666666666666667,2.0,30
Always Defect,Tit-for-Tat,0.05,0.8333333333333334,0.3790490217894517,0.8333333333333334,13.233333333333333,30
Always Defect,Tit-for-Tat,0.1,1.0,0.0,1.0,10.1,30
Always Defect,Tit-for-Tat,0.15,1.0,0.0,1.0,7.0,30
Always Defect,Tit-for-Tat,0.2,1.0,0.0,1.0,5.566666666666666,30
Always Defect,Tit-for-Tat,0.25,1.0,0.0,1.0,4.4,30
Always Defect,Tit-for-Tat,0.3,1.0,0.0,1.0,3.8666666666666667,30
Always Defect,Tit-for-Tat,0.35,1.0,0.0,1.0,3.3666666666666667,30
Always Defect,Tit-for-Tat,0.4,1.0,0.0,1.0,2.933333333333333,30
Always Defect,Tit-for-Tat,0.45,1.0,0.0,1.0,2.466666666666667,30
Always Defect,Tit-for-Tat,0.5,1.0,0.0,1.0,2.1666666666666665,30
Always Defect,Tit-for-Tat,0.55,1.0,0.0,1.0,2.0,30
Always Defect,Tit-for-Tat,0.6,1.0,0.0,1.0,2.0,30
Always Defect,Tit-for-Tat,0.65,1.0,0.0,1.0,1.9,30
Always Defect,Tit-for-Tat,0.7,1.0,0.0,1.0,1.4,30
Always Defect,Tit-for-Tat,0.75,1.0,0.0,1.0,1.1666666666666667,30
Always Defect,Tit-for-Tat,0.8,1.0,0.0,1.0,1.0666666666666667,30
Always Defect,Tit-for-Tat,0.85,1.0,0.0,1.0,1.0,30
Always Defect,Tit-for-Tat,0.9,1.0,0.0,1.0,1.0,30
Always Defect,Tit-for-Tat,0.95,1.0,0.0,1.0,1.0,30
Random(p=0.2),Always Cooperate,0.01,0.0,0.0,0.0,1.0,30
Random(p=0.2),Always Cooperate,0.02,0.0,0.0,0.0,1.0,30
Random(p=0.2),Always Cooperate,0.05,0.0,0.0,0.0,1.0,30
Random(p=0.2),Always Cooperate,0.1,0.0,0.0,0.0,1.0,30
Random(p=0.2),Always Cooperate,0.15,0.0,0.0,0.0,1.0,30
Random(p=0.2),Always Cooperate,0.2,0.0,0.0,0.0,1.0,30
Random(p=0.2),Always Cooperate,0.25,0.0,0.0,0.0,1.0333333333333334,30
Random(p=0.2),Always Cooperate,0.3,0.0,0.0,0.0,1.0666666666666667,30
Random(p=0.2),Always Cooperate,0.35,0.0,0.0,0.0,1.0666666666666667,30
Random(p=0.2),Always Cooperate,0.4,0.0,0.0,0.0,1.2666666666666666,30
Random(p=0.2),Always Cooperate,0.45,0.0,0.0,0.0,1.5333333333333334,30
Random(p=0.2),Always Cooperate,0.5,0.0,0.0,0.0,1.8333333333333333,30
Random(p=0.2),Always Cooperate,0.55,0.0,0.0,0.0,1.9333333333333333,30
Random(p=0.2),Always Cooperate,0.6,0.0,0.0,0.0,2.0,30
Random(p=0.2),Always Cooperate,0.65,0.0,0.0,0.0,2.0,30
Random(p=0.2),Always Cooperate,0.7,0.0,0.0,0.0,2.1666666666666665,30
Random(p=0.2),Always Cooperate,0.75,0.0,0.0,0.0,2.466666666666667,30
Random(p=0.2),Always Cooperate,0.8,0.0,0.0,0.0,3.2666666666666666,30
Random(p=0.2),Always Cooperate,0.85,0.0,0.0,0.0,3.933333333333333,30
Random(p=0.2),Always Cooperate,0.9,0.0,0.0,0.0,5.066666666666666,30
Random(p=0.2),Always Cooperate,0.95,0.0,0.0,0.0,6.966666666666667,30
Random(p=0.2),Always Defect,0.01,0.04938151041666667,0.038857120489683136,0.0,29.1,30
Random(p=0.2),Always Defect,0.02,0.07958984375,0.03381137183643512,0.0,30.0,30
Random(p=0.2),Always Defect,0.05,0.15478515625,0.03898644771921907,0.0,30.0,30
Random(p=0.2),Always Defect,0.1,0.19222005208333334,0.040153542949483735,0.0,30.0,30
Random(p=0.2),Always Defect,0.15,0.20247395833333334,0.039271843855142416,0.0,30.0,30
Random(p=0.2),Always Defect,0.2,0.2232421875,0.054277417787954675,0.0,30.0,30
Random(p=0.2),Always Defect,0.25,0.23583984375,0.0413014641568414,0.0,30.0,30
Random(p=0.2),Always Defect,0.3,0.2279296875,0.0549559969051406,0.0,30.0,30
Random(p=0.2),Always Defect,0.35,0.22919921875,0.04406685926778802,0.0,30.0,30
Random(p=0.2),Always Defect,0.4,0.22991536458333334,0.04680035373289105,0.0,30.0,30
Random(p=0.2),Always Defect,0.45,0.25289713541666664,0.04290708384011908,0.0,30.0,30
Random(p=0.2),Always Defect,0.5,0.24869791666666666,0.05792959016232396,0.0,30.0,30
Random(p=0.2),Always Defect,0.55,0.2810546875,0.08115317649228848,0.03333333333333333,30.0,30
Random(p=0.2),Always Defect,0.6,0.30244140625,0.10509522065115989,0.06666666666666667,30.0,30
Random(p=0.2),Always Defect,0.65,0.37604166666666666,0.16126060953308982,0.16666666666666666,29.1,30
Random(p=0.2),Always Defect,0.7,0.4529947916666667,0.20765832046468088,0.36666666666666664,28.266666666666666,30
Random(p=0.2),Always Defect,0.75,0.55986328125,0.2501541385998221,0.5333333333333333,25.5,30
Random(p=0.2),Always Defect,0.8,0.6948567708333333,0.2373435186303998,0.8333333333333334,20.933333333333334,30
Random(p=0.2),Always Defect,0.85,0.82939453125,0.22341605056601666,0.9333333333333333,14.266666666666667,30
Random(p=0.2),Always Defect,0.9,0.94423828125,0.14639664892900997,1.0,5.833333333333333,30
Random(p=0.2),Always Defect,0.95,0.9727213541666667,0.10764448834730912,0.9666666666666667,3.2333333333333334,30
Random(p=0.2),Random(p=0.4),0.01,0.0,0.0,0.0,1.4333333333333333,30
Random(p=0.2),Random(p=0.4),0.02,0.0,0.0,0.0,2.466666666666667,30
Random(p=0.2),Random(p=0.4),0.05,0.00263671875,0.01108168106218525,0.0,6.6,30
Random(p=0.2),Random(p=0.4),0.1,0.00016276041666666666,0.0008914755167727313,0.0,7.8,30
Random(p=0.2),Random(p=0.4),0.15,0.00048828125,0.002674426550318194,0.0,10.766666666666667,30
Random(p=0.2),Random(p=0.4),0.2,0.010774739583333333,0.024385736980534437,0.0,12.433333333333334,30
Random(p=0.2),Random(p=0.4),0.25,0.010221354166666667,0.02113986700579545,0.0,16.2,30
Random(p=0.2),Random(p=0.4),0.3,0.021451822916666665,0.03732187637615626,0.0,20.666666666666668,30
Random(p=0.2),Random(p=0.4),0.35,0.0035807291666666665,0.009963424265595858,0.0,17.533333333333335,30
Random(p=0.2),Random(p=0.4),0.4,0.01904296875,0.03214610229045946,0.0,21.766666666666666,30
Random(p=0.2),Random(p=0.4),0.45,0.0263671875,0.03832822812393876,0.0,22.966666666666665,30
Random(p=0.2),Random(p=0.4),0.5,0.03365885416666667,0.0433919856074885,0.0,25.733333333333334,30
Random(p=0.2),Random(p=0.4),0.55,0.03323567708333333,0.042175808419611986,0.0,26.433333333333334,30
Random(p=0.2),Random(p=0.4),0.6,0.05266927083333333,0.04389022629001374,0.0,28.233333333333334,30
Random(p=0.2),Random(p=0.4),0.65,0.06432291666666666,0.059073185215449006,0.0,29.633333333333333,30
Random(p=0.2),Random(p=0.4),0.7,0.08805338541666667,0.05629883226252278,0.0,29.733333333333334,30
Random(p=0.2),Random(p=0.4),0.75,0.09632161458333334,0.058508088499815404,0.0,29.866666666666667,30
Random(p=0.2),Random(p=0.4),0.8,0.10950520833333334,0.06155722751048684,0.0,29.766666666666666,30
Random(p=0.2),Random(p=0.4),0.85,0.11429036458333333,0.057325353653966106,0.0,29.966666666666665,30
Random(p=0.2),Random(p=0.4),0.9,0.16634114583333334,0.07487179259257755,0.0,29.966666666666665,30
Random(p=0.2),Random(p=0.4),0.95,0.26927083333333335,0.07952424771899225,0.0,30.0,30
Random(p=0.2),Random(p=0.6),0.01,0.0,0.0,0.0,1.0,30
Random(p=0.2),Random(p=0.6),0.02,0.0,0.0,0.0,1.0,30
