player_id,strategy,n_matches,total_payoff,avg_payoff_per_match,avg_payoff_per_round
862,Tit-for-Tat,999,11993,12.005005005005005,2.401001001001001
863,Tit-for-Tat,999,11959,11.97097097097097,2.394194194194194
864,Tit-for-Tat,999,12007,12.01901901901902,2.403803803803804
865,Tit-for-Tat,999,12014,12.026026026026026,2.4052052052052053
866,Tit-for-Tat,999,11937,11.94894894894895,2.38978978978979
867,Tit-for-Tat,999,12018,12.03003003003003,2.406006006006006
868,Tit-for-Tat,999,11997,12.00900900900901,2.4018018018018017
869,Tit-for-Tat,999,11930,11.941941941941941,2.388388388388388
870,Tit-for-Tat,999,11958,11.96996996996997,2.393993993993994
871,Tit-for-Tat,999,12085,12.097097097097096,2.419419419419419
872,Tit-for-Tat,999,11992,12.004004004004004,2.400800800800801
873,Tit-for-Tat,999,11980,11.991991991991991,2.398398398398398
874,Tit-for-Tat,999,11965,11.976976976976976,2.3953953953953953
875,Tit-for-Tat,999,11967,11.97897897897898,2.395795795795796
876,Tit-for-Tat,999,12028,12.04004004004004,2.408008008008008
877,Tit-for-Tat,999,12060,12.072072072072071,2.414414414414414
878,Tit-for-Tat,999,11975,11.986986986986986,2.3973973973973974
879,Tit-for-Tat,999,11974,11.985985985985986,2.397197197197197
880,Tit-for-Tat,999,11978,11.98998998998999,2.397997997997998
881,Tit-for-Tat,999,12003,12.015015015015015,2.403003003003003
882,Tit-for-Tat,999,11947,11.95895895895896,2.3917917917917917
883,Tit-for-Tat,999,12002,12.014014014014014,2.402802802802803
884,Tit-for-Tat,999,12072,12.084084084084084,2.4168168168168167
885,Tit-for-Tat,999,12021,12.033033033033034,2.4066066066066067
886,Tit-for-Tat,999,12033,12.045045045045045,2.409009009009009
887,Tit-for-Tat,999,12005,12.017017017017016,2.403403403403403
888,Tit-for-Tat,999,12010,12.022022022022021,2.404404404404404
889,Tit-for-Tat,999,11999,12.01101101101101,2.402202202202202
890,Tit-for-Tat,999,12004,12.016016016016016,2.403203203203203
891,Tit-for-Tat,999,12060,12.072072072072071,2.414414414414414
892,Tit-for-Tat,999,11900,11.911911911911911,2.3823823823823824
893,Tit-for-Tat,999,12038,12.05005005005005,2.41001001001001
894,Tit-for-Tat,999,12069,12.08108108108108,2.416216216216216
895,Tit-for-Tat,999,11942,11.953953953953954,2.390790790790791
896,Tit-for-Tat,999,11937,11.94894894894895,2.38978978978979
897,Tit-for-Tat,999,11998,12.01001001001001,2.402002002002002
898,Tit-for-Tat,999,11984,11.995995995995996,2.399199199199199
899,Tit-for-Tat,999,12054,12.066066066066066,2.413213213213213
900,Tit-for-Tat,999,12010,12.022022022022021,2.404404404404404
901,Tit-for-Tat,999,11975,11.986986986986986,2.3973973973973974
902,Tit-for-Tat,999,12056,12.068068068068069,2.413613613613614
903,Tit-for-Tat,999,12032,12.044044044044044,2.408808808808809
904,Tit-for-Tat,999,11984,11.995995995995996,2.399199199199199
905,Tit-for-Tat,999,12092,12.104104104104104,2.420820820820821
906,Tit-for-Tat,999,12011,12.023023023023024,2.4046046046046046
907,Tit-for-Tat,999,11899,11.91091091091091,2.382182182182182
908,Tit-for-Tat,999,11952,11.963963963963964,2.3927927927927928
909,Tit-for-Tat,999,12047,12.05905905905906,2.4118118118118117
910,Tit-for-Tat,999,11902,11.913913913913914,2.3827827827827828
911,Tit-for-Tat,999,11991,12.003003003003004,2.4006006006006007
912,Tit-for-Tat,999,11882,11.893893893893894,2.378778778778779
913,Tit-for-Tat,999,11992,12.004004004004004,2.400800800800801
914,Tit-for-Tat,999,12004,12.016016016016016,2.403203203203203
915,Tit-for-Tat,999,12018,12.03003003003003,2.406006006006006
916,Tit-for-Tat,999,12012,12.024024024024024,2.404804804804805
917,Tit-for-Tat,999,11956,11.967967967967969,2.393593593593594
918,Tit-for-Tat,999,11938,11.94994994994995,2.38998998998999
919,Tit-for-Tat,999,11944,11.955955955955956,2.391191191191191
920,Tit-for-Tat,999,11999,12.01101101101101,2.402202202202202
921,Tit-for-Tat,999,11921,11.932932932932934,2.3865865865865867
922,Tit-for-Tat,999,11945,11.956956956956956,2.3913913913913913
923,Tit-for-Tat,999,11968,11.97997997997998,2.395995995995996
924,Tit-for-Tat,999,12095,12.107107107107106,2.4214214214214214
925,Tit-for-Tat,999,11993,12.005005005005005,2.401001001001001
926,Tit-for-Tat,999,11997,12.00900900900901,2.4018018018018017
927,Tit-for-Tat,999,12044,12.056056056056056,2.411211211211211
928,Tit-for-Tat,999,11961,11.972972972972974,2.3945945945945946
929,Tit-for-Tat,999,12015,12.027027027027026,2.4054054054054053
930,Tit-for-Tat,999,11960,11.971971971971971,2.394394394394394
931,Tit-for-Tat,999,12001,12.013013013013014,2.402602602602603
932,Tit-for-Tat,999,11986,11.997997997997999,2.3995995995995996
933,Tit-for-Tat,999,12096,12.108108108108109,2.4216216216216218
934,Tit-for-Tat,999,11995,12.007007007007006,2.4014014014014013
935,Tit-for-Tat,999,12022,12.034034034034034,2.4068068068068067
936,Tit-for-Tat,999,11990,12.002002002002001,2.4004004004004003
937,Tit-for-Tat,999,11954,11.965965965965966,2.393193193193193
938,Tit-for-Tat,999,12003,12.015015015015015,2.403003003003003
939,Tit-for-Tat,999,12070,12.082082082082081,2.4164164164164164
940,Tit-for-Tat,999,12028,12.04004004004004,2.408008008008008
941,Tit-for-Tat,999,11920,11.931931931931931,2.3863863863863863
942,Tit-for-Tat,999,12030,12.042042042042041,2.408408408408408
943,Tit-for-Tat,999,12002,12.014014014014014,2.402802802802803
944,Tit-for-Tat,999,11986,11.997997997997999,2.3995995995995996
945,Tit-for-Tat,999,12019,12.03103103103103,2.406206206206206
946,Tit-for-Tat,999,11877,11.88888888888889,2.3777777777777778
947,Tit-for-Tat,999,12007,12.01901901901902,2.403803803803804
948,Tit-for-Tat,999,12004,12.016016016016016,2.403203203203203
949,Tit-for-Tat,999,11966,11.977977977977979,2.3955955955955957
950,Tit-for-Tat,999,11989,12.001001001001,2.4002002002002003
951,Tit-for-Tat,999,11999,12.01101101101101,2.402202202202202
952,Tit-for-Tat,999,11948,11.95995995995996,2.391991991991992
953,Tit-for-Tat,999,11967,11.97897897897898,2.395795795795796
954,Tit-for-Tat,999,11974,11.985985985985986,2.397197197197197
955,Tit-for-Tat,999,12002,12.014014014014014,2.402802802802803
956,Tit-for-Tat,999,11972,11.983983983983984,2.3967967967967967
957,Tit-for-Tat,999,12033,12.045045045045045,2.409009009009009
958,Tit-for-Tat,999,12024,12.036036036036036,2.407207207207207
959,Tit-for-Tat,999,11995,12.007007007007006,2.4014014014014013
960,Tit-for-Tat,999,12071,12.083083083083084,2.4166166166166168
961,Tit-for-Tat,999,11998,12.01001001001001,2.402002002002002
962,Tit-for-Tat,999,12003,12.015015015015015,2.403003003003003
963,Tit-for-Tat,999,12016,12.028028028028029,2.4056056056056057
964,Tit-for-Tat,999,12014,12.026026026026026,2.4052052052052053
965,Tit-for-Tat,999,11933,11.944944944944945,2.388988988988989
966,Tit-for-Tat,999,12068,12.08008008008008,2.416016016016016
967,Tit-for-Tat,999,11995,12.007007007007006,2.4014014014014013
968,Tit-for-Tat,999,12059,12.07107107107107,2.4142142142142142
969,Tit-for-Tat,999,12036,12.048048048048049,2.4096096096096096
970,Tit-for-Tat,999,11972,11.983983983983984,2.3967967967967967
971,Tit-for-Tat,999,12044,12.056056056056056,2.411211211211211
972,Tit-for-Tat,999,12016,12.028028028028029,2.4056056056056057
973,Tit-for-Tat,999,11995,12.007007007007006,2.4014014014014013
974,Tit-for-Tat,999,11971,11.982982982982984,2.3965965965965967
975,Tit-for-Tat,999,11977,11.98898898898899,2.397797797797798
976,Tit-for-Tat,999,12000,12.012012012012011,2.4024024024024024
977,Tit-for-Tat,999,12016,12.028028028028029,2.4056056056056057
978,Tit-for-Tat,999,11990,12.002002002002001,2.4004004004004003
979,Tit-for-Tat,999,11960,11.971971971971971,2.394394394394394
980,Tit-for-Tat,999,12060,12.072072072072071,2.414414414414414
981,Tit-for-Tat,999,12003,12.015015015015015,2.403003003003003
982,Tit-for-Tat,999,12003,12.015015015015015,2.403003003003003
983,Tit-for-Tat,999,11902,11.913913913913914,2.3827827827827828
984,Tit-for-Tat,999,12058,12.07007007007007,2.414014014014014
985,Tit-for-Tat,999,12023,12.035035035035035,2.407007007007007
986,Tit-for-Tat,999,12034,12.046046046046046,2.4092092092092092
987,Tit-for-Tat,999,12024,12.036036036036036,2.407207207207207
988,Tit-for-Tat,999,12062,12.074074074074074,2.414814814814815
989,Tit-for-Tat,999,12048,12.06006006006006,2.412012012012012
990,Tit-for-Tat,999,12001,12.013013013013014,2.402602602602603
991,Tit-for-Tat,999,12055,12.067067067067066,2.413413413413413
992,Tit-for-Tat,999,12009,12.02102102102102,2.404204204204204
993,Tit-for-Tat,999,12065,12.077077077077076,2.4154154154154153
994,Tit-for-Tat,999,12044,12.056056056056056,2.411211211211211
995,Tit-for-Tat,999,11987,11.998998998999,2.3997997997998
996,Tit-for-Tat,999,12021,12.033033033033034,2.4066066066066067
997,Tit-for-Tat,999,11986,11.997997997997999,2.3995995995995996
998,Tit-for-Tat,999,11944,11.955955955955956,2.391191191191191
999,Tit-for-Tat,999,11983,11.994994994994995,2.398998998998999
